Difficulty,Title,Frequency,Acceptance Rate,Link,Topics,count
MEDIUM,Break a Palindrome,51.2,0.515441720680916,https://leetcode.com/problems/break-a-palindrome,"String, Greedy",2
MEDIUM,Min Stack,32.0,0.5644513974486727,https://leetcode.com/problems/min-stack,"Stack, Design",2
EASY,Majority Element,47.7,0.6574028018936169,https://leetcode.com/problems/majority-element,"Array, Hash Table, Divide and Conquer, Sorting, Counting",2
MEDIUM,Minimum Add to Make Parentheses Valid,47.7,0.746908249713867,https://leetcode.com/problems/minimum-add-to-make-parentheses-valid,"String, Stack, Greedy",2
EASY,Two Sum IV - Input is a BST,32.0,0.6221872185096279,https://leetcode.com/problems/two-sum-iv-input-is-a-bst,"Hash Table, Two Pointers, Tree, Depth-First Search, Breadth-First Search, Binary Search Tree, Binary Tree",2
MEDIUM,Count Primes,76.9,0.347906460282023,https://leetcode.com/problems/count-primes,"Array, Math, Enumeration, Number Theory",2
MEDIUM,Sort Characters By Frequency,38.4,0.740805706977204,https://leetcode.com/problems/sort-characters-by-frequency,"Hash Table, String, Sorting, Heap (Priority Queue), Bucket Sort, Counting",2
MEDIUM,Lowest Common Ancestor of a Binary Search Tree,26.4,0.6831069193376744,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-search-tree,"Tree, Depth-First Search, Binary Search Tree, Binary Tree",2
MEDIUM,Design Circular Queue,56.6,0.5264411843359923,https://leetcode.com/problems/design-circular-queue,"Array, Linked List, Design, Queue",2
EASY,Find Winner on a Tic Tac Toe Game,56.6,0.5418363660832548,https://leetcode.com/problems/find-winner-on-a-tic-tac-toe-game,"Array, Hash Table, Matrix, Simulation",2
MEDIUM,Subarray Product Less Than K,38.4,0.5285345535980827,https://leetcode.com/problems/subarray-product-less-than-k,"Array, Binary Search, Sliding Window, Prefix Sum",2
MEDIUM,Design Tic-Tac-Toe,56.6,0.5860173363699457,https://leetcode.com/problems/design-tic-tac-toe,"Array, Hash Table, Design, Matrix, Simulation",2
EASY,Power of Two,56.6,0.4838037051534944,https://leetcode.com/problems/power-of-two,"Math, Bit Manipulation, Recursion",2
HARD,Partition Array Into Two Arrays to Minimize Sum Difference,89.5,0.2175277160154665,https://leetcode.com/problems/partition-array-into-two-arrays-to-minimize-sum-difference,"Array, Two Pointers, Binary Search, Dynamic Programming, Bit Manipulation, Ordered Set, Bitmask",2
HARD,Best Time to Buy and Sell Stock IV,27.5,0.4708615439104682,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iv,"Array, Dynamic Programming",2
MEDIUM,Maximum Product Subarray,45.5,0.3494162954383182,https://leetcode.com/problems/maximum-product-subarray,"Array, Dynamic Programming",2
MEDIUM,Implement Trie (Prefix Tree),47.7,0.6793476261333812,https://leetcode.com/problems/implement-trie-prefix-tree,"Hash Table, String, Design, Trie",2
MEDIUM,Basic Calculator II,30.6,0.4581129812287864,https://leetcode.com/problems/basic-calculator-ii,"Math, String, Stack",2
MEDIUM,Second Highest Salary,31.5,0.4386508095849322,https://leetcode.com/problems/second-highest-salary,Database,2
HARD,The Skyline Problem,33.2,0.4396233271583687,https://leetcode.com/problems/the-skyline-problem,"Array, Divide and Conquer, Binary Indexed Tree, Segment Tree, Line Sweep, Heap (Priority Queue), Ordered Set",2
MEDIUM,Find the Duplicate Number,43.1,0.6283577384693005,https://leetcode.com/problems/find-the-duplicate-number,"Array, Two Pointers, Binary Search, Bit Manipulation",2
MEDIUM,Rotate Array,44.4,0.4302138021787202,https://leetcode.com/problems/rotate-array,"Array, Math, Two Pointers",2
MEDIUM,Kth Smallest Element in a BST,32.0,0.7532962699221157,https://leetcode.com/problems/kth-smallest-element-in-a-bst,"Tree, Depth-First Search, Binary Search Tree, Binary Tree",2
EASY,Reverse Bits,75.8,0.6320549868777902,https://leetcode.com/problems/reverse-bits,"Divide and Conquer, Bit Manipulation",2
MEDIUM,Flatten Binary Tree to Linked List,15.2,0.6851010744073592,https://leetcode.com/problems/flatten-binary-tree-to-linked-list,"Linked List, Stack, Tree, Depth-First Search, Binary Tree",2
MEDIUM,Longest Consecutive Sequence,45.3,0.4704081523329022,https://leetcode.com/problems/longest-consecutive-sequence,"Array, Hash Table, Union Find",2
HARD,Scramble String,13.4,0.4218190083551487,https://leetcode.com/problems/scramble-string,"String, Dynamic Programming",2
MEDIUM,Binary Tree Level Order Traversal,52.1,0.7059658947038693,https://leetcode.com/problems/binary-tree-level-order-traversal,"Tree, Breadth-First Search, Binary Tree",2
MEDIUM,Gray Code,26.8,0.6187231456205623,https://leetcode.com/problems/gray-code,"Math, Backtracking, Bit Manipulation",2
HARD,Word Search II,63.2,0.3732633211647155,https://leetcode.com/problems/word-search-ii,"Array, String, Backtracking, Trie, Matrix",2
EASY,Middle of the Linked List,88.9,0.8058170744812857,https://leetcode.com/problems/middle-of-the-linked-list,"Linked List, Two Pointers",2
EASY,Convert Sorted Array to Binary Search Tree,31.1,0.7407934506434607,https://leetcode.com/problems/convert-sorted-array-to-binary-search-tree,"Array, Divide and Conquer, Tree, Binary Search Tree, Binary Tree",2
HARD,Max Points on a Line,58.9,0.2895514653845652,https://leetcode.com/problems/max-points-on-a-line,"Array, Hash Table, Math, Geometry",2
EASY,Maximum Difference Between Increasing Elements,65.1,0.6610071637601134,https://leetcode.com/problems/maximum-difference-between-increasing-elements,Array,2
EASY,Fizz Buzz,69.8,0.7437057263879774,https://leetcode.com/problems/fizz-buzz,"Math, String, Simulation",2
HARD,Longest Valid Parentheses,48.7,0.3631311456770452,https://leetcode.com/problems/longest-valid-parentheses,"String, Dynamic Programming, Stack",2
MEDIUM,Construct Binary Tree from Preorder and Inorder Traversal,21.9,0.6683774773521286,https://leetcode.com/problems/construct-binary-tree-from-preorder-and-inorder-traversal,"Array, Hash Table, Divide and Conquer, Tree, Binary Tree",2
MEDIUM,Validate IP Address,39.8,0.2781752462045336,https://leetcode.com/problems/validate-ip-address,String,2
MEDIUM,Top K Frequent Elements,39.8,0.6456597904229384,https://leetcode.com/problems/top-k-frequent-elements,"Array, Hash Table, Divide and Conquer, Sorting, Heap (Priority Queue), Bucket Sort, Counting, Quickselect",2
EASY,Print in Order,38.4,0.7158816436054449,https://leetcode.com/problems/print-in-order,Concurrency,1
MEDIUM,Course Schedule,38.4,0.492342767405502,https://leetcode.com/problems/course-schedule,"Depth-First Search, Breadth-First Search, Graph, Topological Sort",1
MEDIUM,Minimum Moves to Capture The Queen,100.0,0.2143895195770762,https://leetcode.com/problems/minimum-moves-to-capture-the-queen,"Math, Enumeration",1
MEDIUM,Range Sum Query 2D - Immutable,38.4,0.5652765632997782,https://leetcode.com/problems/range-sum-query-2d-immutable,"Array, Design, Matrix, Prefix Sum",1
MEDIUM,Delete Node in a Linked List,38.4,0.8231559199073729,https://leetcode.com/problems/delete-node-in-a-linked-list,Linked List,1
MEDIUM,Linked List Random Node,47.7,0.6397015025747445,https://leetcode.com/problems/linked-list-random-node,"Linked List, Math, Reservoir Sampling, Randomized",1
HARD,Peaks in Array,100.0,0.2578829389788294,https://leetcode.com/problems/peaks-in-array,"Array, Binary Indexed Tree, Segment Tree",1
HARD,Longest Increasing Path in a Matrix,38.4,0.5534762586302827,https://leetcode.com/problems/longest-increasing-path-in-a-matrix,"Array, Dynamic Programming, Depth-First Search, Breadth-First Search, Graph, Topological Sort, Memoization, Matrix",1
EASY,Greatest Common Divisor of Strings,38.4,0.5272393278503121,https://leetcode.com/problems/greatest-common-divisor-of-strings,"Math, String",1
MEDIUM,Robot Bounded In Circle,38.4,0.5622965278408281,https://leetcode.com/problems/robot-bounded-in-circle,"Math, String, Simulation",1
MEDIUM,Design Bounded Blocking Queue,54.1,0.7299444681759931,https://leetcode.com/problems/design-bounded-blocking-queue,Concurrency,1
MEDIUM,Number of Operations to Make Network Connected,38.4,0.6466492016136093,https://leetcode.com/problems/number-of-operations-to-make-network-connected,"Depth-First Search, Breadth-First Search, Union Find, Graph",1
MEDIUM,All Possible Full Binary Trees,38.4,0.8270281155858406,https://leetcode.com/problems/all-possible-full-binary-trees,"Dynamic Programming, Tree, Recursion, Memoization, Binary Tree",1
EASY,Largest Perimeter Triangle,54.1,0.5736625993768019,https://leetcode.com/problems/largest-perimeter-triangle,"Array, Math, Greedy, Sorting",1
EASY,Moving Average from Data Stream,54.1,0.7993882465731537,https://leetcode.com/problems/moving-average-from-data-stream,"Array, Design, Queue, Data Stream",1
MEDIUM,Swapping Nodes in a Linked List,38.4,0.6846789757668836,https://leetcode.com/problems/swapping-nodes-in-a-linked-list,"Linked List, Two Pointers",1
