Difficulty,Title,Frequency,Acceptance Rate,Link,Topics,count
HARD,Concatenated Words,61.5,0.494441201784672,https://leetcode.com/problems/concatenated-words,"Array, String, Dynamic Programming, Depth-First Search, Trie",1
MEDIUM,Word Search,61.5,0.4526691452685235,https://leetcode.com/problems/word-search,"Array, String, Backtracking, Depth-First Search, Matrix",1
EASY,Linked List Cycle,64.1,0.5257064695869657,https://leetcode.com/problems/linked-list-cycle,"Hash Table, Linked List, Two Pointers",1
EASY,Lucky Numbers in a Matrix,73.1,0.7990618901629731,https://leetcode.com/problems/lucky-numbers-in-a-matrix,"Array, Matrix",1
MEDIUM,Implement Router,100.0,0.2178262846748522,https://leetcode.com/problems/implement-router,"Array, Hash Table, Binary Search, Design, Queue, Ordered Set",1
MEDIUM,String Compression,47.9,0.5809154375988881,https://leetcode.com/problems/string-compression,"Two Pointers, String",1
HARD,LFU Cache,60.0,0.4660898637811462,https://leetcode.com/problems/lfu-cache,"Hash Table, Linked List, Design, Doubly-Linked List",1
HARD,Sliding Window Median,47.9,0.3869205915247919,https://leetcode.com/problems/sliding-window-median,"Array, Hash Table, Sliding Window, Heap (Priority Queue)",1
MEDIUM,Design Circular Queue,47.9,0.5264418953615425,https://leetcode.com/problems/design-circular-queue,"Array, Linked List, Design, Queue",1
MEDIUM,Building H2O,100.0,0.5758696646024687,https://leetcode.com/problems/building-h2o,Concurrency,1
