Difficulty,Title,Frequency,Acceptance Rate,Link,Topics,count
MEDIUM,Evaluate Reverse Polish Notation,38.9,0.5495024017596329,https://leetcode.com/problems/evaluate-reverse-polish-notation,"Array, Math, Stack",4
MEDIUM,Find Minimum in Rotated Sorted Array,49.3,0.5264825291581084,https://leetcode.com/problems/find-minimum-in-rotated-sorted-array,"Array, Binary Search",4
HARD,Integer to English Words,47.7,0.3435478950195029,https://leetcode.com/problems/integer-to-english-words,"Math, String, Recursion",4
HARD,Count Subarrays With Fixed Bounds,65.2,0.6940834976032579,https://leetcode.com/problems/count-subarrays-with-fixed-bounds,"Array, Queue, Sliding Window, Monotonic Queue",4
HARD,Best Time to Buy and Sell Stock III,47.7,0.5112087693447603,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iii,"Array, Dynamic Programming",4
HARD,Optimal Account Balancing,49.3,0.4993810266893702,https://leetcode.com/problems/optimal-account-balancing,"Array, Dynamic Programming, Backtracking, Bit Manipulation, Bitmask",4
MEDIUM,Lowest Common Ancestor of a Binary Tree III,43.1,0.8246674945153157,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree-iii,"Hash Table, Two Pointers, Tree, Binary Tree",4
MEDIUM,Snapshot Array,75.3,0.3666537538924564,https://leetcode.com/problems/snapshot-array,"Array, Hash Table, Binary Search, Design",4
MEDIUM,Number of Black Blocks,73.2,0.3861547271028601,https://leetcode.com/problems/number-of-black-blocks,"Array, Hash Table, Enumeration",4
MEDIUM,Remove K Digits,94.0,0.3494044611317414,https://leetcode.com/problems/remove-k-digits,"String, Stack, Greedy, Monotonic Stack",4
HARD,Parallel Courses III,65.1,0.6674963944974485,https://leetcode.com/problems/parallel-courses-iii,"Array, Dynamic Programming, Graph, Topological Sort",4
MEDIUM,Sum of Subarray Minimums,100.0,0.3762339004345656,https://leetcode.com/problems/sum-of-subarray-minimums,"Array, Dynamic Programming, Stack, Monotonic Stack",4
MEDIUM,Permutation in String,56.2,0.4724785596261267,https://leetcode.com/problems/permutation-in-string,"Hash Table, Two Pointers, String, Sliding Window",4
HARD,Max Points on a Line,65.3,0.2895514653845652,https://leetcode.com/problems/max-points-on-a-line,"Array, Hash Table, Math, Geometry",4
MEDIUM,Number of Adjacent Elements With the Same Color,50.5,0.5575544433923982,https://leetcode.com/problems/number-of-adjacent-elements-with-the-same-color,Array,4
EASY,Add Strings,50.5,0.5190382397212994,https://leetcode.com/problems/add-strings,"Math, String, Simulation",4
MEDIUM,Longest Repeating Character Replacement,78.7,0.5721163769892559,https://leetcode.com/problems/longest-repeating-character-replacement,"Hash Table, String, Sliding Window",4
MEDIUM,Simple Bank System,80.3,0.6142935665806328,https://leetcode.com/problems/simple-bank-system,"Array, Hash Table, Design, Simulation",4
MEDIUM,Rotating the Box,73.2,0.7909813050714205,https://leetcode.com/problems/rotating-the-box,"Array, Two Pointers, Matrix",4
MEDIUM,Number of Subarrays That Match a Pattern I,100.0,0.6684595198334382,https://leetcode.com/problems/number-of-subarrays-that-match-a-pattern-i,"Array, Rolling Hash, String Matching, Hash Function",4
EASY,Intersection of Two Linked Lists,47.7,0.6112533936845744,https://leetcode.com/problems/intersection-of-two-linked-lists,"Hash Table, Linked List, Two Pointers",4
HARD,Serialize and Deserialize Binary Tree,54.0,0.5896944631957644,https://leetcode.com/problems/serialize-and-deserialize-binary-tree,"String, Tree, Depth-First Search, Breadth-First Search, Design, Binary Tree",4
MEDIUM,Palindrome Partitioning,47.5,0.7212808256354587,https://leetcode.com/problems/palindrome-partitioning,"String, Dynamic Programming, Backtracking",4
HARD,Longest Valid Parentheses,49.0,0.3631311456770452,https://leetcode.com/problems/longest-valid-parentheses,"String, Dynamic Programming, Stack",4
MEDIUM,Reorder List,45.9,0.6250474980864169,https://leetcode.com/problems/reorder-list,"Linked List, Two Pointers, Stack, Recursion",4
EASY,Plus One,44.2,0.4754760423278756,https://leetcode.com/problems/plus-one,"Array, Math",4
MEDIUM,Binary Tree Level Order Traversal,55.1,0.7059658947038693,https://leetcode.com/problems/binary-tree-level-order-traversal,"Tree, Breadth-First Search, Binary Tree",4
HARD,Candy,56.1,0.4669973031537662,https://leetcode.com/problems/candy,"Array, Greedy",4
MEDIUM,Reverse Linked List II,37.9,0.4959171394576541,https://leetcode.com/problems/reverse-linked-list-ii,Linked List,4
EASY,Maximum Depth of Binary Tree,35.3,0.7713813520613833,https://leetcode.com/problems/maximum-depth-of-binary-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree",4
EASY,Same Tree,28.9,0.651268811570624,https://leetcode.com/problems/same-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree",4
MEDIUM,Multiply Strings,38.0,0.4228941429852704,https://leetcode.com/problems/multiply-strings,"Math, String, Simulation",4
MEDIUM,Design Tic-Tac-Toe,61.2,0.5860139660881724,https://leetcode.com/problems/design-tic-tac-toe,"Array, Hash Table, Design, Matrix, Simulation",4
MEDIUM,Validate IP Address,47.7,0.2781752462045336,https://leetcode.com/problems/validate-ip-address,String,4
EASY,Palindrome Linked List,45.6,0.558594499890269,https://leetcode.com/problems/palindrome-linked-list,"Linked List, Two Pointers, Stack, Recursion",3
MEDIUM,Subsets II,32.4,0.595072748658621,https://leetcode.com/problems/subsets-ii,"Array, Backtracking, Bit Manipulation",3
MEDIUM,The Maze,59.0,0.5951548421014023,https://leetcode.com/problems/the-maze,"Array, Depth-First Search, Breadth-First Search, Matrix",3
