Difficulty,Title,Frequency,Acceptance Rate,Link,Topics,count
MEDIUM,Find the Duplicate Number,50.9,0.6283579203558779,https://leetcode.com/problems/find-the-duplicate-number,"Array, Two Pointers, Binary Search, Bit Manipulation",2
MEDIUM,Validate Binary Search Tree,50.9,0.3438038788666115,https://leetcode.com/problems/validate-binary-search-tree,"Tree, Depth-First Search, Binary Search Tree, Binary Tree",2
MEDIUM,Jump Game,50.9,0.3947920375919359,https://leetcode.com/problems/jump-game,"Array, Dynamic Programming, Greedy",2
MEDIUM,Pacific Atlantic Water Flow,50.9,0.575339130930928,https://leetcode.com/problems/pacific-atlantic-water-flow,"Array, Depth-First Search, Breadth-First Search, Matrix",2
MEDIUM,Course Schedule II,50.9,0.5342350291611208,https://leetcode.com/problems/course-schedule-ii,"Depth-First Search, Breadth-First Search, Graph, Topological Sort",2
HARD,Integer to English Words,50.9,0.3435478950195029,https://leetcode.com/problems/integer-to-english-words,"Math, String, Recursion",2
MEDIUM,Analyze User Website Visit Pattern,50.9,0.4372699971913551,https://leetcode.com/problems/analyze-user-website-visit-pattern,"Array, Hash Table, Sorting",2
HARD,Word Search II,50.9,0.3732630271206575,https://leetcode.com/problems/word-search-ii,"Array, String, Backtracking, Trie, Matrix",2
EASY,Min Cost Climbing Stairs,50.9,0.6719528273093127,https://leetcode.com/problems/min-cost-climbing-stairs,"Array, Dynamic Programming",2
MEDIUM,Combination Sum,50.9,0.746747008868086,https://leetcode.com/problems/combination-sum,"Array, Backtracking",2
EASY,Flood Fill,64.0,0.6647634560753026,https://leetcode.com/problems/flood-fill,"Array, Depth-First Search, Breadth-First Search, Matrix",2
EASY,Fizz Buzz,64.0,0.7437053503971489,https://leetcode.com/problems/fizz-buzz,"Math, String, Simulation",2
MEDIUM,Minimum Equal Sum of Two Arrays After Replacing Zeros,50.9,0.5016214325632321,https://leetcode.com/problems/minimum-equal-sum-of-two-arrays-after-replacing-zeros,"Array, Greedy",2
MEDIUM,Integer to Roman,58.2,0.6861931275088928,https://leetcode.com/problems/integer-to-roman,"Hash Table, Math, String",2
MEDIUM,Edit Distance,58.2,0.5878974125922288,https://leetcode.com/problems/edit-distance,"String, Dynamic Programming",2
EASY,Invert Binary Tree,58.2,0.7902164996931849,https://leetcode.com/problems/invert-binary-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree",2
EASY,Divisible and Non-divisible Sums Difference,40.6,0.9127664581482016,https://leetcode.com/problems/divisible-and-non-divisible-sums-difference,Math,2
HARD,Concatenated Words,64.0,0.494441201784672,https://leetcode.com/problems/concatenated-words,"Array, String, Dynamic Programming, Depth-First Search, Trie",2
MEDIUM,Longest Repeating Character Replacement,72.7,0.5721171000443614,https://leetcode.com/problems/longest-repeating-character-replacement,"Hash Table, String, Sliding Window",2
HARD,Meeting Rooms III,30.8,0.4393472442856221,https://leetcode.com/problems/meeting-rooms-iii,"Array, Hash Table, Sorting, Heap (Priority Queue), Simulation",2
HARD,Find Median from Data Stream,40.7,0.5327816407313548,https://leetcode.com/problems/find-median-from-data-stream,"Two Pointers, Design, Sorting, Heap (Priority Queue), Data Stream",2
MEDIUM,Separate Squares I,30.8,0.3799335174867737,https://leetcode.com/problems/separate-squares-i,"Array, Binary Search",2
MEDIUM,Daily Temperatures,30.8,0.6736502939048284,https://leetcode.com/problems/daily-temperatures,"Array, Stack, Monotonic Stack",2
MEDIUM,Find All Anagrams in a String,100.0,0.5220071349201708,https://leetcode.com/problems/find-all-anagrams-in-a-string,"Hash Table, String, Sliding Window",2
MEDIUM,Restore IP Addresses,100.0,0.531583393083398,https://leetcode.com/problems/restore-ip-addresses,"String, Backtracking",2
EASY,Lucky Numbers in a Matrix,100.0,0.7990618901629731,https://leetcode.com/problems/lucky-numbers-in-a-matrix,"Array, Matrix",2
EASY,Maximum Difference Between Even and Odd Frequency I,50.3,0.613683469927171,https://leetcode.com/problems/maximum-difference-between-even-and-odd-frequency-i,"Hash Table, String, Counting",2
MEDIUM,Combination Sum II,50.3,0.5767453180420465,https://leetcode.com/problems/combination-sum-ii,"Array, Backtracking",2
MEDIUM,Longest Substring with At Most K Distinct Characters,50.3,0.4949613694103202,https://leetcode.com/problems/longest-substring-with-at-most-k-distinct-characters,"Hash Table, String, Sliding Window",2
HARD,Candy,68.7,0.4669973031537662,https://leetcode.com/problems/candy,"Array, Greedy",2
MEDIUM,Recover Binary Search Tree,50.3,0.5632431226781013,https://leetcode.com/problems/recover-binary-search-tree,"Tree, Depth-First Search, Binary Search Tree, Binary Tree",2
MEDIUM,Copy List with Random Pointer,67.4,0.6053669280147949,https://leetcode.com/problems/copy-list-with-random-pointer,"Hash Table, Linked List",2
MEDIUM,House Robber,68.7,0.5230496880795729,https://leetcode.com/problems/house-robber,"Array, Dynamic Programming",2
EASY,Kth Missing Positive Number,59.4,0.6228376191332494,https://leetcode.com/problems/kth-missing-positive-number,"Array, Binary Search",2
HARD,Split Array Largest Sum,50.3,0.580995560819648,https://leetcode.com/problems/split-array-largest-sum,"Array, Binary Search, Dynamic Programming, Greedy, Prefix Sum",2
MEDIUM,Gas Station,50.3,0.4638361778165814,https://leetcode.com/problems/gas-station,"Array, Greedy",2
MEDIUM,Subsets,72.7,0.808795565390318,https://leetcode.com/problems/subsets,"Array, Backtracking, Bit Manipulation",2
MEDIUM,Minimum Size Subarray Sum,59.7,0.4939108177647309,https://leetcode.com/problems/minimum-size-subarray-sum,"Array, Binary Search, Sliding Window, Prefix Sum",2
EASY,Moving Average from Data Stream,56.0,0.7993882465731537,https://leetcode.com/problems/moving-average-from-data-stream,"Array, Design, Queue, Data Stream",2
HARD,K-th Smallest in Lexicographical Order,59.7,0.4590489282185661,https://leetcode.com/problems/k-th-smallest-in-lexicographical-order,Trie,2
