Difficulty,Title,Frequency,Acceptance Rate,Link,Topics,count
MEDIUM,Find Eventual Safe States,40.6,0.6864738064925369,https://leetcode.com/problems/find-eventual-safe-states,"Depth-First Search, Breadth-First Search, Graph, Topological Sort",1
MEDIUM,Distribute Candies Among Children II,40.6,0.5613428385962695,https://leetcode.com/problems/distribute-candies-among-children-ii,"Math, Combinatorics, Enumeration",1
EASY,Convert Sorted Array to Binary Search Tree,40.6,0.7407934506434607,https://leetcode.com/problems/convert-sorted-array-to-binary-search-tree,"Array, Divide and Conquer, Tree, Binary Search Tree, Binary Tree",1
MEDIUM,Magnetic Force Between Two Balls,40.6,0.7134574135311467,https://leetcode.com/problems/magnetic-force-between-two-balls,"Array, Binary Search, Sorting",1
MEDIUM,Spiral Matrix,40.6,0.5393973501075863,https://leetcode.com/problems/spiral-matrix,"Array, Matrix, Simulation",1
MEDIUM,String Compression,50.9,0.5809148778010127,https://leetcode.com/problems/string-compression,"Two Pointers, String",1
MEDIUM,Find the Duplicate Number,50.9,0.6283579203558779,https://leetcode.com/problems/find-the-duplicate-number,"Array, Two Pointers, Binary Search, Bit Manipulation",1
HARD,Sudoku Solver,50.9,0.6390871778033164,https://leetcode.com/problems/sudoku-solver,"Array, Hash Table, Backtracking, Matrix",1
MEDIUM,Validate Binary Search Tree,50.9,0.3438038788666115,https://leetcode.com/problems/validate-binary-search-tree,"Tree, Depth-First Search, Binary Search Tree, Binary Tree",1
MEDIUM,Jump Game,50.9,0.3947920375919359,https://leetcode.com/problems/jump-game,"Array, Dynamic Programming, Greedy",1
MEDIUM,Transform Array to All Equal Elements,50.3,0.315568937398068,https://leetcode.com/problems/transform-array-to-all-equal-elements,"Array, Greedy",1
